"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1273 0.1484 0.1518 0.1673 0.1821 0 0 0 0 0 0 0
"3" 0.5 0.1473 0.1834 0.1773 0.2 0.2211 0 0 0 0 0 0 0
"4" 0.75 0.1704 0.2267 0.2071 0.239 0.2685 0 0 0 0 0 0 0
"5" 1 0.1972 0.2803 0.2419 0.2857 0.326 0 0 0 0 0 0 0
"6" 1.25 0.2282 0.3465 0.2825 0.3414 0.3958 0 0 0 0 0 0 0
"7" 1.5 0.264 0.4283 0.3299 0.408 0.4805 0 0 0 0 0 0 0
"8" 1.75 0.3055 0.5294 0.3853 0.4875 0.5832 0 0 0 0 0 0 0
"9" 2 0.3534 0.6543 0.4499 0.5825 0.7079 0 0 0 0 0 0 0
"10" 2.25 0.4088 0.8087 0.5254 0.696 0.8592 0 0 0 0 0 0 0
"11" 2.5 0.4729 0.9994 0.6134 0.8314 1.0427 0 0 0 0 0 0 0
"12" 2.75 0.5469 1.2349 0.7162 0.9931 1.2653 0 0 0 0 0 0 0
"13" 3 0.6325 1.5258 0.8361 1.1859 1.5351 0 0 0 0 0 0 0
"14" 3.25 0.7314 1.8849 0.976 1.416 1.8621 0 0 0 0 0 0 0
"15" 3.5 0.8457 2.3281 1.1391 1.6903 2.2582 0 0 0 0 0 0 0
"16" 3.75 0.9775 2.8749 1.3294 2.0171 2.7378 0 0 0 0 0 0 0
"17" 4 1.1297 3.5491 1.551 2.4063 3.3182 0 0 0 0 0 0 0
"18" 4.25 1.3051 4.3801 1.8093 2.8693 4.0199 0 0 0 0 0 0 0
"19" 4.5 1.5072 5.4034 2.1098 3.4194 4.8675 0 0 0 0 0 0 0
"20" 4.75 1.7397 6.6624 2.4594 4.072 5.8898 0 0 0 0 0 0 0
"21" 5 2.0068 8.2092 2.8655 4.845 7.1207 0 0 0 0 0 0 0
"22" 5.25 2.3132 10.1065 3.3365 5.7579 8.5996 0 0 0 0 0 0 0
"23" 5.5 2.6636 12.4284 3.8818 6.8325 10.3707 0 0 0 0 0 0 0
"24" 5.75 3.0627 15.2607 4.5112 8.0913 12.4827 0 0 0 0 0 0 0
"25" 6 3.5149 18.6993 5.2347 9.5554 14.985 0 0 0 0 0 0 0
"26" 6.25 4.0226 22.8439 6.0608 11.2398 17.9213 0 0 0 0 0 0 0
"27" 6.5 4.5847 27.7802 6.9937 13.143 21.3117 0 0 0 0 0 0 0
"28" 6.75 5.1901 33.5324 8.0259 15.2242 25.1138 0 0 0 0 0 0 0
"29" 7 5.8056 39.9337 9.1185 17.3488 29.1247 0 0 0 0 0 0 0
"30" 7.25 6.2475 45.1623 10.0442 19.1941 32.1128 0 0 0 0 0 0 0
"31" 7.5 6.2072 45.9457 10.1987 19.8307 32.1211 0 0 0 0 0 0 0
