"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.125 0.14 0.1515 0.1626 0.1808 0.192 0.2002 0.2154 0.2264 0.2262 0.2446 0.2607 5.9553 9.9483 13.9398 3.9752 8.9641
"3" 0.5 0.1421 0.1634 0.1764 0.1888 0.2178 0.2304 0.2356 0.2578 0.2698 0.2557 0.2848 0.3089 5.9056 9.8906 13.8729 3.9476 8.9242
"4" 0.75 0.1615 0.1906 0.2055 0.2193 0.2624 0.2764 0.2774 0.3085 0.3215 0.2891 0.3316 0.366 5.8499 9.8256 13.7978 3.9164 8.8793
"5" 1 0.1835 0.2224 0.2394 0.2546 0.316 0.3315 0.3266 0.369 0.383 0.3268 0.3861 0.4335 5.787 9.7519 13.7129 3.881 8.8285
"6" 1.25 0.2084 0.2594 0.2787 0.2955 0.3805 0.3976 0.3844 0.4413 0.4562 0.3694 0.4494 0.5134 5.7153 9.6678 13.6163 3.8406 8.7707
"7" 1.5 0.2368 0.3026 0.3246 0.3429 0.4581 0.4768 0.4524 0.5277 0.5434 0.4174 0.523 0.6078 5.6334 9.5712 13.5057 3.7942 8.7044
"8" 1.75 0.2689 0.3529 0.3779 0.3978 0.5514 0.5716 0.5324 0.6308 0.647 0.4716 0.6086 0.7194 5.5393 9.4598 13.3786 3.7406 8.6281
"9" 2 0.3053 0.4114 0.4399 0.4614 0.6635 0.6851 0.6265 0.7539 0.7702 0.5327 0.708 0.8512 5.4307 9.3308 13.2317 3.6786 8.54
"10" 2.25 0.3466 0.4795 0.5119 0.535 0.7981 0.8209 0.7371 0.9005 0.9165 0.6016 0.8234 1.0067 5.305 9.1812 13.0617 3.6066 8.4379
"11" 2.5 0.3933 0.5588 0.5956 0.62 0.9595 0.9832 0.8671 1.0752 1.0904 0.6791 0.9572 1.19 5.1593 9.0071 12.8644 3.5227 8.3194
"12" 2.75 0.4461 0.6509 0.6927 0.7181 1.1529 1.1771 1.0199 1.283 1.2966 0.7663 1.1122 1.4058 4.99 8.8043 12.635 3.425 8.1815
"13" 3 0.5058 0.7579 0.8053 0.8312 1.3843 1.4081 1.1992 1.5299 1.541 0.8643 1.2917 1.6595 4.7932 8.5678 12.368 3.3111 8.021
"14" 3.25 0.5732 0.8819 0.9358 0.9614 1.6608 1.6832 1.4097 1.8226 1.8302 0.9743 1.4991 1.9572 4.5644 8.2921 12.0572 3.1781 7.834
"15" 3.5 0.6491 1.0256 1.0868 1.1107 1.9904 2.0097 1.6566 2.1688 2.1719 1.0973 1.7382 2.3055 4.2985 7.9708 11.6955 3.0232 7.6163
"16" 3.75 0.7343 1.1916 1.2611 1.2816 2.3821 2.3963 1.9458 2.5769 2.5747 1.2347 2.0133 2.7117 3.9899 7.5967 11.2752 2.8429 7.363
"17" 4 0.8296 1.3825 1.4619 1.4763 2.8458 2.8519 2.2844 3.0557 3.048 1.3875 2.3282 3.1834 3.6327 7.1623 10.7878 2.6337 7.0691
"18" 4.25 0.9359 1.601 1.6921 1.6967 3.3918 3.3855 2.6801 3.6135 3.6016 1.5565 2.6868 3.7274 3.2213 6.66 10.2252 2.3921 6.7291
"19" 4.5 1.0534 1.8488 1.9539 1.9441 4.0296 4.0043 3.1417 4.2566 4.245 1.7421 3.0914 4.3492 2.751 6.0828 9.5801 2.1152 6.3382
"20" 4.75 1.1813 2.1261 2.2478 2.2178 4.7655 4.7102 3.6782 4.985 4.9853 1.9432 3.5407 5.0497 2.2204 5.4272 8.8493 1.8018 5.8932
"21" 5 1.3157 2.4282 2.5698 2.5141 5.5979 5.4912 4.2878 5.7829 5.8232 2.1571 4.0254 5.8208 1.6377 4.6994 8.0421 1.4563 5.398
"22" 5.25 1.4476 2.7385 2.9045 2.8224 6.5077 6.2993 4.9538 6.5962 6.745 2.3763 4.5154 6.6365 1.0323 3.928 7.1947 1.0949 4.8705
"23" 5.5 1.5539 3.0087 3.204 3.122 7.4439 6.9971 5.6087 7.2786 7.7098 2.5874 4.9288 7.44 0.4875 3.1953 6.4114 0.7633 4.3639
"24" 5.75 1.594 3.1439 3.3668 3.3319 8.1312 7.3336 6.0667 7.58 8.5776 2.7633 5.1153 7.9654 0.1767 2.7039 5.931 0.5653 4.0188
"25" 6 1.5773 3.15 3.3905 3.4001 8.4304 7.3446 6.2661 7.5554 9.1148 2.8516 5.0979 8.1241 0.1114 2.5196 5.794 0.5144 3.8848
"26" 6.25 1.5485 3.1265 3.3809 3.4317 8.6285 7.2837 6.3959 7.4614 9.558 2.9122 5.0354 8.1916 0.1047 2.4127 5.7414 0.499 3.8051
"27" 6.5 1.5188 3.0997 3.3674 3.4592 8.8178 7.2152 6.5193 7.3608 10.0063 2.9703 4.9687 8.2486 0.1037 2.311 5.6967 0.4867 3.7296
"28" 6.75 1.4894 3.0723 3.353 3.4857 9.0077 7.1454 6.6425 7.2596 10.4713 3.0285 4.9015 8.3032 0.1031 2.207 5.6524 0.4744 3.6533
"29" 7 1.4603 3.0445 3.3378 3.5115 9.1987 7.0745 6.7661 7.1582 10.9541 3.0871 4.8342 8.3559 0.1026 2.1002 5.6078 0.4618 3.5757
"30" 7.25 1.4315 3.0163 3.322 3.5366 9.3909 7.0028 6.8901 7.0568 11.4554 3.1459 4.7669 8.4066 0.102 1.9904 5.5629 0.4488 3.4968
"31" 7.5 1.4029 2.9876 3.3054 3.5608 9.5841 6.9303 7.0142 6.9553 11.9755 3.2051 4.6995 8.4552 0.1014 1.8775 5.5178 0.4356 3.4165
"32" 7.75 1.3747 2.9586 3.2882 3.5843 9.7781 6.8569 7.1385 6.8537 12.5149 3.2644 4.6321 8.5018 0.1009 1.7615 5.4724 0.422 3.335
"33" 8 1.3468 2.9291 3.2702 3.6069 9.9728 6.7826 7.2627 6.7522 13.074 3.324 4.5647 8.5462 0.1003 1.6424 5.4268 0.4081 3.2522
"34" 8.25 1.3193 2.8993 3.2515 3.6287 10.1679 6.7076 7.3869 6.6506 13.6532 3.3837 4.4973 8.5884 0.0997 1.5201 5.381 0.3939 3.168
"35" 8.5 1.292 2.8691 3.2322 3.6495 10.3635 6.6317 7.5109 6.5491 14.2529 3.4435 4.4299 8.6282 0.0991 1.3946 5.335 0.3793 3.0826
"36" 8.75 1.265 2.8385 3.2121 3.6694 10.5592 6.5552 7.6345 6.4477 14.8735 3.5033 4.3625 8.6657 0.0985 1.2658 5.289 0.3644 2.9959
"37" 9 1.2384 2.8076 3.1914 3.6884 10.755 6.4779 7.7577 6.3464 15.5153 3.5632 4.2952 8.7008 0.0979 1.1338 5.2428 0.3491 2.9079
"38" 9.25 1.2121 2.7763 3.1699 3.7064 10.9506 6.3999 7.8804 6.2452 16.1787 3.623 4.2279 8.7334 0.0973 0.9984 5.1966 0.3335 2.8186
"39" 9.5 1.1861 2.7447 3.1478 3.7233 11.1458 6.3213 8.0024 6.1442 16.8642 3.6827 4.1608 8.7635 0.0967 0.8596 5.1503 0.3176 2.7281
"40" 9.75 1.1604 2.7128 3.125 3.7392 11.3406 6.2421 8.1236 6.0433 17.5719 3.7423 4.0938 8.791 0.0961 0.7174 5.104 0.3013 2.6363
"41" 10 1.135 2.6806 3.1016 3.7541 11.5346 6.1623 8.244 5.9428 18.3022 3.8018 4.0269 8.8158 0.0955 0.5718 5.0578 0.2846 2.5433
"42" 10.25 1.11 2.6481 3.0776 3.7679 11.7278 6.082 8.3633 5.8425 19.0555 3.8609 3.9602 8.838 0.0949 0.4227 5.0116 0.2676 2.449
"43" 10.5 1.0853 2.6154 3.0529 3.7805 11.92 6.0012 8.4816 5.7425 19.832 3.9199 3.8937 8.8575 0.0943 0.2701 4.9655 0.2502 2.3536
"44" 10.75 1.0613 2.5835 3.029 3.7942 12.1187 5.9226 8.6038 5.6452 20.3621 3.9757 3.829 8.8792 0.0971 0.1596 4.9242 0.239 2.2762
"45" 11 1.0399 2.5579 3.0127 3.8146 12.3584 5.8591 8.7547 5.5622 20.4401 3.9797 3.7736 8.9267 0.1046 0.1164 4.8872 0.2345 2.2259
"46" 11.25 1.0216 2.5266 2.9905 3.8128 12.5473 5.8155 8.9457 5.4974 20.3198 3.9492 3.7285 8.9635 0.1134 0.1041 4.8569 0.2331 2.1896
"47" 11.5 1.0062 2.4889 2.9598 3.799 12.6898 5.7908 9.1774 5.4498 20.1382 3.9081 3.6792 8.9694 0.1207 0.0992 4.825 0.2323 2.154
"48" 11.75 0.9929 2.4481 2.9247 3.7784 12.806 5.7798 9.4419 5.4146 19.9241 3.8613 3.6248 8.9581 0.1257 0.0957 4.7889 0.231 2.116
"49" 12 0.9811 2.4053 2.8867 3.7533 12.9037 5.7782 9.7253 5.3879 19.689 3.8109 3.5674 8.9348 0.1295 0.0938 4.7509 0.2294 2.0771
"50" 12.25 0.9704 2.3622 2.8478 3.7263 12.9934 5.7836 10.0109 5.3675 19.4464 3.7594 3.5092 8.9062 0.1322 0.0929 4.7121 0.2277 2.0387
"51" 12.5 0.9604 2.3191 2.8083 3.6981 13.0774 5.7936 10.2994 5.3512 19.1996 3.7073 3.4508 8.874 0.1339 0.0921 4.6723 0.2255 2.0002
"52" 12.75 0.9509 2.2761 2.7686 3.6688 13.1562 5.8065 10.5912 5.3375 18.9495 3.6548 3.3923 8.8385 0.135 0.0913 4.6319 0.2233 1.9615
"53" 13 0.9417 2.2332 2.7286 3.6385 13.2302 5.8213 10.8864 5.3253 18.6968 3.602 3.3338 8.8 0.1357 0.0906 4.5911 0.2209 1.9226
"54" 13.25 0.9327 2.1906 2.6884 3.6073 13.2994 5.8371 11.185 5.3142 18.4419 3.5489 3.2754 8.7586 0.1361 0.09 4.55 0.2185 1.8834
"55" 13.5 0.9239 2.1482 2.648 3.5752 13.364 5.8537 11.4871 5.3035 18.1852 3.4957 3.2172 8.7146 0.1363 0.0893 4.5087 0.2161 1.8441
"56" 13.75 0.9152 2.1062 2.6076 3.5424 13.4239 5.8705 11.7925 5.2932 17.9269 3.4424 3.1592 8.6679 0.1364 0.0886 4.4672 0.2138 1.8045
"57" 14 0.9066 2.0644 2.567 3.5089 13.4791 5.8875 12.1012 5.2829 17.6673 3.389 3.1015 8.6188 0.1364 0.088 4.4258 0.2115 1.7647
"58" 14.25 0.8981 2.0229 2.5264 3.4746 13.5297 5.9046 12.4129 5.2726 17.4065 3.3356 3.044 8.5671 0.1363 0.0874 4.3843 0.2093 1.7247
"59" 14.5 0.8897 1.9818 2.4858 3.4397 13.5756 5.9215 12.7276 5.2623 17.1449 3.2822 2.9868 8.5131 0.1362 0.0868 4.3429 0.2072 1.6845
"60" 14.75 0.8813 1.9411 2.4452 3.4041 13.6168 5.9383 13.0451 5.2518 16.8825 3.2288 2.93 8.4568 0.1361 0.0861 4.3015 0.2052 1.6442
"61" 15 0.8729 1.9007 2.4046 3.3679 13.6532 5.9549 13.3652 5.2411 16.6195 3.1754 2.8735 8.3982 0.136 0.0855 4.2602 0.2032 1.6037
"62" 15.25 0.8647 1.8607 2.3641 3.3311 13.6849 5.9713 13.6877 5.2302 16.3561 3.1222 2.8174 8.3374 0.1359 0.0849 4.2191 0.2014 1.5631
"63" 15.5 0.8564 1.8211 2.3237 3.2938 13.7117 5.9874 14.0124 5.2192 16.0925 3.069 2.7617 8.2745 0.1358 0.0843 4.1782 0.1996 1.5225
"64" 15.75 0.8482 1.7819 2.2833 3.256 13.7338 6.0034 14.3391 5.2079 15.8289 3.016 2.7064 8.2095 0.1357 0.0837 4.1374 0.1979 1.4818
"65" 16 0.8401 1.7431 2.2431 3.2177 13.751 6.0191 14.6677 5.1965 15.5653 2.9632 2.6516 8.1424 0.1355 0.0831 4.0969 0.1964 1.441
"66" 16.25 0.832 1.7048 2.203 3.1789 13.7634 6.0347 14.9978 5.1848 15.302 2.9106 2.5972 8.0735 0.1354 0.0825 4.0566 0.1949 1.4003
"67" 16.5 0.8239 1.6669 2.1631 3.1397 13.7711 6.0499 15.3294 5.173 15.0391 2.8581 2.5433 8.0026 0.1353 0.0819 4.0166 0.1935 1.3595
"68" 16.75 0.8159 1.6294 2.1233 3.1001 13.7739 6.065 15.6622 5.161 14.7768 2.806 2.49 7.93 0.1352 0.0813 3.9768 0.1922 1.3188
"69" 17 0.808 1.5925 2.0838 3.0601 13.7721 6.0799 15.9959 5.1488 14.5153 2.7541 2.4372 7.8557 0.1351 0.0807 3.9374 0.1911 1.2781
"70" 17.25 0.8001 1.556 2.0444 3.0198 13.7655 6.0945 16.3305 5.1365 14.2546 2.7025 2.3849 7.7797 0.135 0.0801 3.8984 0.19 1.2376
"71" 17.5 0.7923 1.52 2.0054 2.9793 13.7542 6.1089 16.6656 5.1239 13.9949 2.6512 2.3332 7.7021 0.1348 0.0796 3.8596 0.189 1.1971
"72" 17.75 0.7845 1.4844 1.9665 2.9384 13.7383 6.1231 17.001 5.1112 13.7365 2.6003 2.282 7.6231 0.1347 0.079 3.8213 0.1881 1.1568
"73" 18 0.7767 1.4494 1.928 2.8974 13.7179 6.1371 17.3366 5.0984 13.4793 2.5498 2.2315 7.5427 0.1346 0.0785 3.7834 0.1873 1.1166
"74" 18.25 0.769 1.4149 1.8897 2.8561 13.6929 6.1509 17.6722 5.0854 13.2237 2.4996 2.1816 7.4609 0.1345 0.0779 3.7458 0.1865 1.0766
"75" 18.5 0.7614 1.3809 1.8518 2.8147 13.6635 6.1646 18.0076 5.0723 12.9696 2.4498 2.1323 7.378 0.1344 0.0774 3.7088 0.1859 1.0369
