"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1336 0.1413 0.1573 0.1705 0.1731 0.1944 0.2032 0.2101 0.224 0.2317 0.2466 0.2589 5.9527 9.9458 13.9363 3.9742 8.9621
"3" 0.5 0.1624 0.1664 0.1904 0.2075 0.1998 0.2362 0.2428 0.2452 0.2641 0.2684 0.2896 0.3046 5.8996 9.8848 13.8647 3.9452 8.9193
"4" 0.75 0.1972 0.1959 0.2304 0.2526 0.2306 0.287 0.2902 0.2862 0.3114 0.3108 0.34 0.3582 5.8393 9.8153 13.7834 3.9123 8.8708
"5" 1 0.2395 0.2305 0.2787 0.3074 0.266 0.3486 0.3468 0.3339 0.367 0.3599 0.3991 0.4213 5.7703 9.7357 13.6903 3.8745 8.8152
"6" 1.25 0.2908 0.2713 0.3372 0.3741 0.3068 0.4233 0.4143 0.3895 0.4326 0.4167 0.4684 0.4954 5.691 9.6438 13.5832 3.8311 8.751
"7" 1.5 0.353 0.3193 0.4078 0.455 0.3539 0.514 0.495 0.4543 0.5097 0.4824 0.5497 0.5823 5.5991 9.5372 13.459 3.7806 8.6766
"8" 1.75 0.4284 0.3757 0.4932 0.5532 0.408 0.624 0.5913 0.5297 0.6005 0.5583 0.6448 0.6843 5.4923 9.413 13.3146 3.722 8.59
"9" 2 0.5197 0.4419 0.5963 0.6724 0.4703 0.7572 0.7063 0.6173 0.7072 0.6459 0.7562 0.8038 5.3677 9.2677 13.1459 3.6534 8.4888
"10" 2.25 0.6303 0.5197 0.7207 0.8168 0.542 0.9185 0.8435 0.7192 0.8327 0.747 0.8866 0.9438 5.2218 9.0973 12.9484 3.5731 8.3701
"11" 2.5 0.764 0.6109 0.8707 0.9916 0.6242 1.1136 1.0071 0.8375 0.98 0.8636 1.0389 1.1075 5.0509 8.8971 12.7166 3.4789 8.2308
"12" 2.75 0.9256 0.7178 1.0515 1.2029 0.7186 1.3491 1.2021 0.9746 1.1528 0.9978 1.2167 1.2988 4.8502 8.6617 12.4443 3.3683 8.0669
"13" 3 1.1204 0.843 1.2691 1.4579 0.8267 1.6331 1.4344 1.1332 1.3553 1.1521 1.424 1.5217 4.6146 8.3845 12.1242 3.2382 7.8741
"14" 3.25 1.355 0.9894 1.5308 1.7648 0.9502 1.9745 1.711 1.3162 1.5922 1.3292 1.6649 1.781 4.338 8.0585 11.7478 3.0853 7.6472
"15" 3.5 1.6367 1.1598 1.8447 2.1331 1.091 2.3837 2.04 1.5267 1.8687 1.5319 1.9443 2.0816 4.0138 7.6753 11.306 2.906 7.3804
"16" 3.75 1.9739 1.3576 2.2203 2.573 1.2509 2.8718 2.4308 1.7675 2.1904 1.763 2.2667 2.4285 3.6348 7.2261 10.7885 2.6962 7.0675
"17" 4 2.3756 1.5857 2.6668 3.0954 1.4316 3.45 2.8943 2.041 2.5631 2.0252 2.6366 2.8263 3.1938 6.7016 10.185 2.4518 6.7015
"18" 4.25 2.8488 1.8462 3.1929 3.7103 1.634 4.1271 3.4427 2.3478 2.9922 2.3204 3.0563 3.2786 2.685 6.0935 9.4864 2.1694 6.2763
"19" 4.5 3.3946 2.139 3.8036 4.4242 1.8583 4.9048 4.088 2.6846 3.4813 2.6489 3.5239 3.7853 2.1068 5.3978 8.6888 1.848 5.7879
"20" 4.75 4.0008 2.4568 4.4913 5.2353 2.1018 5.7634 4.8261 3.0386 4.0299 3.0074 4.0254 4.3404 1.4707 4.6245 7.8055 1.4935 5.2422
