"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1303 0.1481 0.1632 0.1547 0.1854 0.1944 0.2143 0.2075 0.2334 0.2304 0.2494 0.2608 5.9507 9.9411 13.9324 3.9729 8.9582
"3" 0.5 0.1543 0.1828 0.2048 0.171 0.2292 0.2361 0.2702 0.2391 0.2866 0.2655 0.2961 0.3091 5.8946 9.8732 13.855 3.9419 8.9099
"4" 0.75 0.1827 0.2255 0.257 0.1889 0.2833 0.2867 0.3405 0.2755 0.352 0.3058 0.3515 0.3662 5.8301 9.7939 13.7654 3.9061 8.8532
"5" 1 0.2163 0.2782 0.3224 0.2087 0.35 0.3482 0.4292 0.3174 0.4321 0.3523 0.4172 0.4338 5.7552 9.7006 13.6606 3.8643 8.7862
"6" 1.25 0.256 0.3431 0.4045 0.2305 0.4324 0.4227 0.5408 0.3656 0.5305 0.4056 0.495 0.5138 5.6676 9.59 13.5372 3.8153 8.7064
"7" 1.5 0.3029 0.4231 0.5073 0.2545 0.534 0.5131 0.6814 0.421 0.651 0.467 0.5873 0.6083 5.5646 9.458 13.3908 3.7575 8.6107
"8" 1.75 0.3584 0.5216 0.636 0.281 0.6591 0.6226 0.8583 0.4846 0.7987 0.5375 0.6966 0.72 5.4429 9.2997 13.2163 3.6888 8.4953
"9" 2 0.4238 0.6429 0.7972 0.3101 0.8133 0.7551 1.081 0.5576 0.9795 0.6185 0.8258 0.8517 5.2983 9.109 13.0074 3.6069 8.3555
"10" 2.25 0.501 0.7919 0.9988 0.3421 1.0029 0.9155 1.3609 0.6414 1.2007 0.7113 0.9787 1.007 5.1261 8.8788 12.7563 3.509 8.1858
"11" 2.5 0.5919 0.9751 1.2508 0.3773 1.2358 1.1092 1.7128 0.7373 1.471 0.8176 1.1591 1.1896 4.9206 8.6003 12.4539 3.3916 7.9791
"12" 2.75 0.6988 1.1997 1.5652 0.4158 1.5213 1.3426 2.1545 0.8469 1.8008 0.9392 1.3717 1.4041 4.675 8.2628 12.0892 3.2508 7.7272
"13" 3 0.8242 1.4748 1.9571 0.4578 1.8705 1.6233 2.7084 0.9717 2.2024 1.0779 1.6217 1.6552 4.3812 7.8538 11.6489 3.0819 7.4199
"14" 3.25 0.971 1.8107 2.4442 0.5035 2.2962 1.9595 3.4018 1.1135 2.6901 1.2357 1.9146 1.9482 4.0302 7.3585 11.1177 2.8792 7.0452
"15" 3.5 1.142 2.2186 3.0477 0.553 2.8126 2.3601 4.2678 1.2734 3.28 1.4142 2.2562 2.2879 3.6116 6.7599 10.478 2.6366 6.5892
"16" 3.75 1.34 2.7105 3.7909 0.6062 3.4345 2.8334 5.346 1.4523 3.9896 1.615 2.6514 2.6788 3.115 6.0396 9.7108 2.3476 6.0361
"17" 4 1.5666 3.2965 4.6949 0.6624 4.1752 3.3845 6.6816 1.6493 4.8351 1.8384 3.1026 3.1226 2.5312 5.1798 8.7981 2.0064 5.3701
"18" 4.25 1.8182 3.9779 5.771 0.7206 5.0405 4.0086 8.3229 1.8593 5.8268 2.082 3.604 3.6153 1.8577 4.1692 7.7297 1.6105 4.5787
