"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1248 0.1417 0.1539 0.1605 0.1794 0.1956 0.2054 0.2171 0.2215 0.2294 0.2571 0.2649 5.9501 9.9446 13.9348 3.9729 8.9622
"3" 0.5 0.1415 0.1672 0.1821 0.1841 0.2146 0.2392 0.2482 0.2617 0.2581 0.263 0.3147 0.3189 5.8931 9.8818 13.8609 3.942 8.9196
"4" 0.75 0.1605 0.1974 0.2155 0.211 0.2567 0.2923 0.2998 0.3155 0.3008 0.3016 0.3852 0.3839 5.8276 9.8097 13.7765 3.9064 8.8711
"5" 1 0.182 0.2329 0.255 0.2419 0.3069 0.3573 0.3622 0.3803 0.3504 0.3458 0.4714 0.4619 5.7515 9.7266 13.6791 3.8651 8.8156
"6" 1.25 0.2063 0.2748 0.3016 0.2772 0.3669 0.4366 0.4375 0.4582 0.4083 0.3963 0.5767 0.5558 5.6625 9.6299 13.566 3.8168 8.7514
"7" 1.5 0.2339 0.3242 0.3568 0.3175 0.4385 0.5333 0.5284 0.552 0.4755 0.4542 0.7053 0.6684 5.558 9.5167 13.434 3.7601 8.6769
"8" 1.75 0.265 0.3824 0.4219 0.3637 0.5239 0.6513 0.6381 0.6647 0.5537 0.5204 0.8624 0.8035 5.4344 9.3838 13.279 3.6931 8.5901
"9" 2 0.3003 0.4509 0.4988 0.4163 0.6256 0.795 0.7705 0.8 0.6446 0.596 1.0539 0.9655 5.2881 9.227 13.0966 3.6138 8.4884
"10" 2.25 0.3401 0.5315 0.5895 0.4764 0.7467 0.9701 0.9302 0.9622 0.7501 0.6823 1.2873 1.1594 5.1141 9.0417 12.8811 3.5196 8.3689
"11" 2.5 0.385 0.6263 0.6965 0.5449 0.8908 1.1827 1.1227 1.1566 0.8726 0.7807 1.5714 1.3913 4.9071 8.8221 12.6263 3.4075 8.2284
"12" 2.75 0.4356 0.7375 0.8224 0.6227 1.0618 1.4407 1.3547 1.3888 1.0144 0.8928 1.9164 1.6679 4.6606 8.5617 12.3244 3.2742 8.063
"13" 3 0.4925 0.8679 0.9706 0.711 1.2644 1.7528 1.634 1.6656 1.1784 1.0202 2.3345 1.9972 4.3672 8.253 11.967 3.1157 7.8679
"14" 3.25 0.5564 1.02 1.1444 0.8109 1.5036 2.129 1.9703 1.9942 1.3676 1.1645 2.8395 2.3877 4.0183 7.8873 11.5441 2.9274 7.6382
"15" 3.5 0.6278 1.1969 1.3476 0.9233 1.7851 2.5802 2.3745 2.382 1.5853 1.3274 3.4464 2.8485 3.6049 7.4552 11.0451 2.7044 7.3682
"16" 3.75 0.7071 1.401 1.5835 1.0489 2.1143 3.1166 2.8598 2.8358 1.8344 1.5102 4.1701 3.3888 3.1179 6.947 10.4592 2.4418 7.0517
"17" 4 0.7938 1.6339 1.8545 1.188 2.4958 3.7458 3.4412 3.3588 2.1175 1.7136 5.0221 4.0155 2.5503 6.3546 9.7775 2.1359 6.6834
"18" 4.25 0.886 1.8937 2.1594 1.3396 2.932 4.4648 4.1249 3.9448 2.4356 1.9368 6.0008 4.7307 1.9032 5.6776 9.0006 1.787 6.2623
"19" 4.5 0.9783 2.1689 2.4873 1.5004 3.419 5.2397 4.9015 4.561 2.786 2.1761 7.0649 5.5251 1.2006 4.9363 8.1538 1.4072 5.7986
"20" 4.75 1.0548 2.419 2.794 1.6618 3.9314 5.9442 5.7016 5.0993 3.1597 2.4227 8.0502 6.3474 0.5369 4.2161 7.3397 1.0446 5.3378
"21" 5 1.0818 2.5441 2.9625 1.761 4.2784 6.2889 6.2715 5.333 3.4668 2.6233 8.5593 6.8624 0.1631 3.776 6.8546 0.8372 5.0376
"22" 5.25 1.0656 2.5447 2.9823 1.7785 4.3945 6.2947 6.5039 5.2993 3.6192 2.7108 8.5991 6.9942 0.1 3.6643 6.7451 0.7986 4.9439
"23" 5.5 1.0422 2.5225 2.9734 1.7794 4.4621 6.2409 6.6634 5.2209 3.7358 2.7719 8.554 7.0496 0.0956 3.6173 6.7086 0.7922 4.8925
"24" 5.75 1.0188 2.4987 2.9623 1.7788 4.5265 6.183 6.82 5.1402 3.8525 2.832 8.5026 7.0992 0.0951 3.5741 6.6767 0.7878 4.8432
"25" 6 0.9958 2.4747 2.9507 1.778 4.5909 6.1247 6.9788 5.06 3.972 2.8927 8.4501 7.1477 0.0948 3.5304 6.6445 0.7835 4.7935
"26" 6.25 0.9733 2.4506 2.9388 1.7769 4.6554 6.0661 7.1399 4.9805 4.0945 2.9543 8.3967 7.1953 0.0945 3.4861 6.6118 0.7792 4.743
"27" 6.5 0.9511 2.4265 2.9265 1.7756 4.7201 6.0072 7.3034 4.9016 4.2201 3.0167 8.3424 7.242 0.0942 3.441 6.5786 0.7747 4.6917
"28" 6.75 0.9294 2.4022 2.9138 1.774 4.7847 5.948 7.4692 4.8233 4.3487 3.08 8.2872 7.2878 0.0938 3.3953 6.545 0.7702 4.6398
"29" 7 0.908 2.3779 2.9008 1.7722 4.8494 5.8886 7.6373 4.7457 4.4804 3.144 8.2312 7.3326 0.0935 3.3488 6.5109 0.7657 4.5872
"30" 7.25 0.8871 2.3535 2.8873 1.77 4.914 5.8289 7.8076 4.6687 4.6152 3.2087 8.1743 7.3764 0.0932 3.3017 6.4763 0.761 4.5339
"31" 7.5 0.8665 2.329 2.8735 1.7677 4.9786 5.769 7.9801 4.5924 4.7531 3.2742 8.1165 7.4192 0.0929 3.2539 6.4413 0.7563 4.4799
"32" 7.75 0.8463 2.3044 2.8593 1.765 5.043 5.7088 8.1548 4.5167 4.8942 3.3405 8.0579 7.4608 0.0925 3.2054 6.4059 0.7515 4.4252
"33" 8 0.8265 2.2798 2.8448 1.7621 5.1073 5.6484 8.3316 4.4416 5.0385 3.4074 7.9984 7.5013 0.0922 3.1562 6.37 0.7467 4.3699
"34" 8.25 0.8071 2.255 2.8298 1.7589 5.1714 5.5878 8.5104 4.3672 5.186 3.4751 7.9381 7.5406 0.0919 3.1064 6.3337 0.7418 4.3139
"35" 8.5 0.788 2.2303 2.8145 1.7554 5.2352 5.5269 8.6912 4.2934 5.3367 3.5434 7.8769 7.5786 0.0915 3.0559 6.2969 0.7368 4.2573
"36" 8.75 0.7693 2.2054 2.7988 1.7516 5.2988 5.4659 8.8739 4.2202 5.4907 3.6124 7.8149 7.6154 0.0912 3.0047 6.2598 0.7318 4.2
"37" 9 0.7509 2.1805 2.7827 1.7475 5.362 5.4046 9.0585 4.1478 5.6479 3.682 7.7521 7.6509 0.0908 2.9528 6.2223 0.7267 4.1422
"38" 9.25 0.7329 2.1555 2.7662 1.7432 5.4249 5.3432 9.2449 4.0759 5.8084 3.7522 7.6885 7.6851 0.0905 2.9003 6.1844 0.7216 4.0837
"39" 9.5 0.7152 2.1305 2.7494 1.7386 5.4874 5.2816 9.433 4.0047 5.9721 3.823 7.6241 7.7178 0.0901 2.8471 6.1462 0.7165 4.0247
"40" 9.75 0.6979 2.1055 2.7322 1.7336 5.5495 5.2199 9.6228 3.9342 6.1392 3.8944 7.5589 7.7492 0.0898 2.7933 6.1076 0.7112 3.9651
"41" 10 0.6809 2.0804 2.7147 1.7284 5.6111 5.158 9.8142 3.8644 6.3095 3.9663 7.493 7.7792 0.0894 2.7389 6.0687 0.706 3.905
"42" 10.25 0.6643 2.0552 2.6967 1.723 5.6721 5.096 10.0071 3.7952 6.4832 4.0386 7.4264 7.8077 0.089 2.6838 6.0295 0.7006 3.8443
"43" 10.5 0.648 2.0301 2.6785 1.7172 5.7326 5.0339 10.2015 3.7267 6.6601 4.1115 7.3591 7.8347 0.0887 2.6281 5.9899 0.6953 3.7832
"44" 10.75 0.632 2.0049 2.6599 1.7112 5.7925 4.9718 10.3972 3.6589 6.8404 4.1848 7.2911 7.8601 0.0883 2.5719 5.9501 0.6899 3.7215
"45" 11 0.6163 1.9797 2.641 1.7048 5.8517 4.9095 10.5943 3.5918 7.0239 4.2586 7.2224 7.8841 0.088 2.515 5.91 0.6844 3.6594
"46" 11.25 0.6009 1.9546 2.6217 1.6982 5.9103 4.8473 10.7925 3.5254 7.2108 4.3327 7.1532 7.9065 0.0876 2.4575 5.8697 0.679 3.5969
"47" 11.5 0.5858 1.9294 2.6021 1.6913 5.9681 4.785 10.9919 3.4597 7.4009 4.4072 7.0833 7.9273 0.0872 2.3995 5.8292 0.6734 3.5339
"48" 11.75 0.5711 1.9042 2.5822 1.6842 6.0252 4.7227 11.1924 3.3947 7.5943 4.4821 7.0129 7.9465 0.0869 2.3409 5.7884 0.6679 3.4705
"49" 12 0.5566 1.8791 2.562 1.6768 6.0815 4.6604 11.3938 3.3303 7.791 4.5573 6.9419 7.9642 0.0865 2.2818 5.7474 0.6623 3.4067
"50" 12.25 0.5425 1.8539 2.5415 1.6691 6.137 4.5981 11.5961 3.2668 7.991 4.6327 6.8704 7.9802 0.0861 2.2222 5.7063 0.6567 3.3426
"51" 12.5 0.5286 1.8289 2.5207 1.6611 6.1917 4.5359 11.7992 3.2039 8.1942 4.7084 6.7984 7.9945 0.0858 2.162 5.665 0.6511 3.2781
"52" 12.75 0.515 1.8038 2.4997 1.6529 6.2454 4.4738 12.003 3.1418 8.4006 4.7843 6.7259 8.0072 0.0854 2.1013 5.6235 0.6454 3.2133
