"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1353 0.145 0.1533 0.1621 0.1806 0.1928 0.2006 0.2212 0.2231 0.2259 0.2515 0.2498 5.9526 9.9462 13.9363 3.974 8.963
"3" 0.5 0.1665 0.1752 0.1807 0.1877 0.2173 0.2322 0.2368 0.2717 0.2619 0.2552 0.3013 0.2835 5.8992 9.8856 13.8645 3.9446 8.9215
"4" 0.75 0.2047 0.2117 0.213 0.2172 0.2615 0.2797 0.2794 0.3337 0.3074 0.2882 0.3608 0.3218 5.8385 9.8168 13.7829 3.911 8.8746
"5" 1 0.2517 0.2558 0.2511 0.2514 0.3147 0.3368 0.3297 0.4098 0.3607 0.3255 0.432 0.3651 5.7688 9.7379 13.6892 3.8724 8.8209
"6" 1.25 0.3095 0.3089 0.2959 0.2909 0.3786 0.4055 0.389 0.503 0.4233 0.3675 0.5171 0.4143 5.6883 9.6468 13.581 3.8276 8.7592
"7" 1.5 0.3804 0.3731 0.3487 0.3365 0.4553 0.4881 0.459 0.6174 0.4966 0.4149 0.6189 0.4699 5.5947 9.5413 13.4552 3.7754 8.6879
"8" 1.75 0.4674 0.4505 0.4109 0.3891 0.5473 0.5874 0.5414 0.7574 0.5825 0.4682 0.7406 0.5329 5.4856 9.4183 13.3085 3.7144 8.6051
"9" 2 0.5741 0.5437 0.484 0.4498 0.6578 0.7067 0.6386 0.9288 0.683 0.5283 0.8858 0.604 5.3577 9.2744 13.1365 3.6427 8.5084
"10" 2.25 0.7049 0.6561 0.5699 0.5198 0.7902 0.8499 0.7531 1.1384 0.8007 0.5959 1.059 0.6845 5.2075 9.1057 12.9343 3.5581 8.3953
"11" 2.5 0.865 0.7914 0.6709 0.6003 0.9488 1.0215 0.888 1.3944 0.9383 0.6719 1.2655 0.7752 5.0306 8.9076 12.6962 3.4584 8.2627
"12" 2.75 1.0607 0.954 0.7894 0.6929 1.1383 1.227 1.0468 1.7064 1.0989 0.7572 1.5113 0.8774 4.8222 8.6744 12.4155 3.3404 8.107
"13" 3 1.2996 1.1493 0.9284 0.7991 1.3646 1.4724 1.2336 2.0862 1.2862 0.8528 1.8033 0.9924 4.5764 8.4001 12.0842 3.201 7.9239
"14" 3.25 1.5906 1.3835 1.091 0.9205 1.6339 1.7649 1.4534 2.5468 1.5042 0.9597 2.1494 1.1212 4.2867 8.0774 11.6934 3.0362 7.7087
"15" 3.5 1.9441 1.6633 1.2811 1.059 1.9537 2.1121 1.7115 3.1035 1.7573 1.0788 2.5583 1.2652 3.946 7.6983 11.2332 2.8418 7.456
"16" 3.75 2.3716 1.996 1.5024 1.2161 2.3315 2.5223 2.0144 3.7725 2.05 1.211 3.039 1.4251 3.5464 7.2543 10.6928 2.6133 7.16
"17" 4 2.8857 2.3888 1.7584 1.393 2.7751 3.0028 2.3694 4.5693 2.387 1.3569 3.6 1.6016 3.0808 6.737 10.0617 2.3461 6.8148
"18" 4.25 3.497 2.8477 2.0515 1.5901 3.2908 3.5586 2.7846 5.5049 2.7716 1.5163 4.2467 1.7939 2.5438 6.1397 9.3319 2.0369 6.4153
"19" 4.5 4.2051 3.3729 2.3808 1.8058 3.8813 4.1863 3.2631 6.5757 3.2053 1.6877 4.9756 1.9998 1.9373 5.4629 8.5044 1.6867 5.9614
